-8.160945,-0.663144,-0.748492,1784474044.698
-5.749759,-0.477518,-0.878622,1784474044.731
-3.826210,-0.335606,-0.942002,1784474044.764
-2.421490,-0.238882,-0.971049,1784474044.797
-1.434642,-0.176385,-0.984321,1784474044.831
-0.811450,-0.140848,-0.990031,1784474044.864
-0.415081,-0.121478,-0.992594,1784474044.897
-0.159412,-0.112243,-0.993681,1784474044.931
-0.000479,-0.109878,-0.993945,1784474044.964
0.110320,-0.111824,-0.993728,1784474044.997
0.202089,-0.117179,-0.993111,1784474045.031
0.288395,-0.125241,-0.992126,1784474045.064
0.386480,-0.136279,-0.990670,1784474045.097
0.513809,-0.151393,-0.988474,1784474045.131
0.677810,-0.170748,-0.985315,1784474045.164
0.900019,-0.196262,-0.980552,1784474045.197
1.215701,-0.231262,-0.972891,1784474045.231
1.640899,-0.276684,-0.960961,1784474045.264
2.230388,-0.337240,-0.941419,1784474045.297
3.077408,-0.420353,-0.907361,1784474045.331
4.219054,-0.525918,-0.850535,1784474045.364
5.779262,-0.658067,-0.752960,1784474045.397
7.929107,-0.813820,-0.581117,1784474045.431
10.568190,-0.950810,-0.309776,1784474045.464
13.544801,-0.996466,0.083993,1784474045.497
16.272628,-0.828241,0.560373,1784474045.531
17.473649,-0.401394,0.915906,1784474045.564
16.384926,0.151111,0.988517,1784474045.597
13.140896,0.610400,0.792093,1784474045.631
9.132810,0.853472,0.521139,1784474045.664
5.382791,0.951641,0.307211,1784474045.697
2.322586,0.982871,0.184293,1784474045.731
0.175693,0.989178,0.146722,1784474045.764
-1.363542,0.985613,0.169015,1784474045.798
-2.418111,0.972824,0.231546,1784474045.831
-3.226020,0.946799,0.321827,1784474045.864
-3.951686,0.900373,0.435119,1784474045.898
-4.660415,0.829551,0.558431,1784474045.931
-5.449239,0.725252,0.688484,1784474045.964
-6.397766,0.572840,0.819667,1784474045.998
-7.472377,0.371839,0.928297,1784474046.031
-8.681554,0.113898,0.993492,1784474046.064
-9.989113,-0.202504,0.979281,1784474046.098
-11.165132,-0.526158,0.850387,1784474046.131
-12.031163,-0.806630,0.591057,1784474046.164
-12.362420,-0.976844,0.213955,1784474046.198
-12.008286,-0.982347,-0.187067,1784474046.231
-11.039757,-0.842204,-0.539159,1784474046.264
-9.627154,-0.605151,-0.796111,1784474046.298
-8.136850,-0.350062,-0.936726,1784474046.331
-6.761977,-0.112808,-0.993617,1784474046.364
-5.609952,0.095676,-0.995413,1784474046.398
-4.800021,0.263197,-0.964742,1784474046.431
-4.289549,0.403434,-0.915009,1784474046.464
-4.047589,0.527886,-0.849315,1784474046.498
-4.057545,0.635938,-0.771740,1784474046.531
-4.286851,0.735522,-0.677501,1784474046.564
-4.742651,0.830240,-0.557406,1784474046.598
-5.399511,0.911379,-0.411567,1784474046.631
-6.273760,0.973270,-0.229662,1784474046.664
-7.400660,1.000000,0.000669,1784474046.698
-8.684778,0.964755,0.263151,1784474046.731
-10.071267,0.838453,0.544974,1784474046.764
-11.428097,0.587299,0.809370,1784474046.798
-12.414962,0.230428,0.973089,1784474046.831
-12.799771,-0.184624,0.982809,1784474046.864
-12.394481,-0.577890,0.816114,1784474046.898
-11.281607,-0.845713,0.533638,1784474046.931
-9.722048,-0.976689,0.214661,1784474046.964
-7.994449,-0.996486,-0.083761,1784474046.998
-6.469604,-0.948896,-0.315590,1784474047.031
-5.240508,-0.871390,-0.490591,1784474047.064
-4.328568,-0.781349,-0.624095,1784474047.098
-3.770101,-0.692037,-0.721862,1784474047.131
-3.493274,-0.601451,-0.798910,1784474047.164
-3.461221,-0.503620,-0.863925,1784474047.198
-3.647975,-0.399484,-0.916740,1784474047.231
-4.037839,-0.280677,-0.959802,1784474047.264
-4.655820,-0.136609,-0.990625,1784474047.298
-5.480194,0.029982,-0.999550,1784474047.331
-6.541918,0.226240,-0.974072,1784474047.364
-7.884791,0.455966,-0.889997,1784474047.398
-9.385333,0.688019,-0.725693,1784474047.431
-10.951451,0.889015,-0.457879,1784474047.464
-12.375219,0.997013,-0.077238,1784474047.498
-13.227214,0.940235,0.340526,1784474047.531
-13.251109,0.706029,0.708183,1784474047.564
-12.321472,0.340110,0.940386,1784474047.598
-10.710845,-0.033596,0.999435,1784474047.631
-8.795736,-0.347385,0.937723,1784474047.664
-6.891580,-0.580938,0.813947,1784474047.698
-5.343279,-0.731140,0.682228,1784474047.731
-4.174835,-0.827922,0.560843,1784474047.764
-3.357650,-0.892109,0.451820,1784474047.798
-2.887760,-0.933486,0.358614,1784474047.831
-2.678914,-0.962239,0.272204,1784474047.864
-2.689148,-0.982933,0.183964,1784474047.898
-2.890430,-0.995646,0.093216,1784474047.931
-3.272626,-0.999968,-0.008027,1784474047.964
-3.866451,-0.991680,-0.128725,1784474047.998
-4.662206,-0.963887,-0.266313,1784474048.031
-5.707234,-0.904558,-0.426350,1784474048.064
-7.074277,-0.791482,-0.611192,1784474048.098
-8.679728,-0.607717,-0.794154,1784474048.131
-10.478393,-0.330175,-0.943920,1784474048.164
-12.302724,0.052257,-0.998634,1784474048.198
-13.653491,0.464453,-0.885598,1784474048.231
-14.137254,0.810333,-0.585970,1784474048.264
-13.449234,0.988165,-0.153392,1784474048.298
-11.764376,0.965512,0.260359,1784474048.331
-9.541235,0.817028,0.576598,1784474048.364
-7.221533,0.623318,0.781969,1784474048.398
-5.286275,0.451727,0.892156,1784474048.431
-3.795423,0.315379,0.948966,1784474048.464
-2.715784,0.210345,0.977627,1784474048.498
-2.038496,0.134298,0.990941,1784474048.531
-1.642329,0.074765,0.997201,1784474048.564
