-24.755864,-0.991241,0.132063,1784455924.827
-19.239879,-0.825167,-0.564889,1784455924.860
-12.291586,-0.439362,-0.898310,1784455924.893
-6.723754,-0.148835,-0.988862,1784455924.926
-3.032701,0.009246,-0.999957,1784455924.960
-0.933570,0.070506,-0.997511,1784455924.993
0.351450,0.077985,-0.996955,1784455925.026
1.375678,0.047998,-0.998847,1784455925.060
2.520407,-0.015853,-0.999874,1784455925.093
4.268234,-0.126010,-0.992029,1784455925.126
7.375124,-0.315340,-0.948979,1784455925.160
12.644453,-0.602061,-0.798450,1784455925.193
21.037384,-0.931083,-0.364808,1784455925.226
30.840349,-0.867890,0.496756,1784455925.260
32.404427,0.029426,0.999567,1784455925.293
21.814071,0.808805,0.588077,1784455925.326
8.049339,0.991077,0.133290,1784455925.360
-2.061486,0.998757,0.049836,1784455925.393
-9.251792,0.969875,0.243602,1784455925.426
-14.975079,0.787258,0.616624,1784455925.460
-19.196319,0.329733,0.944074,1784455925.493
-21.221825,-0.333108,0.942889,1784455925.526
-20.113922,-0.867872,0.496787,1784455925.560
-16.660184,-0.996028,-0.089040,1784455925.593
-12.707450,-0.841513,-0.540237,1784455925.626
-9.578704,-0.586435,-0.809996,1784455925.660
-7.960568,-0.335398,-0.942077,1784455925.693
-7.750330,-0.086558,-0.996247,1784455925.726
-8.960844,0.192668,-0.981264,1784455925.760
-11.607399,0.505859,-0.862616,1784455925.793
-15.807521,0.830870,-0.556466,1784455925.826
-21.232201,0.999150,0.041226,1784455925.860
-25.287457,0.682895,0.730517,1784455925.893
-24.635041,-0.113598,0.993527,1784455925.927
-19.055792,-0.745439,0.666574,1784455925.960
-12.145328,-0.975982,0.217850,1784455925.993
-6.512254,-0.996064,-0.088634,1784455926.027
-3.018440,-0.971478,-0.237129,1784455926.060
-0.965367,-0.955020,-0.296542,1784455926.093
0.310150,-0.952335,-0.305053,1784455926.127
1.254487,-0.960076,-0.279741,1784455926.160
2.328141,-0.974845,-0.222883,1784455926.193
4.022541,-0.992996,-0.118149,1784455926.227
6.861741,-0.998305,0.058193,1784455926.260
11.825580,-0.935321,0.353801,1784455926.293
20.213171,-0.621205,0.783648,1784455926.327
30.074925,0.166725,0.986003,1784455926.360
33.127790,0.947791,0.318891,1784455926.393
22.998264,0.793568,-0.608482,1784455926.427
9.289821,0.384471,-0.923137,1784455926.460
-1.355128,0.275691,-0.961246,1784455926.493
-9.088848,0.450890,-0.892579,1784455926.527
-14.805763,0.763391,-0.645937,1784455926.560
-19.110220,0.990781,-0.135473,1784455926.593
-21.177205,0.847986,0.530019,1784455926.627
-20.054271,0.318401,0.947956,1784455926.660
-16.599154,-0.279239,0.960222,1784455926.693
-12.541531,-0.699832,0.714307,1784455926.727
-9.531457,-0.906238,0.422769,1784455926.760
-7.920346,-0.988271,0.152708,1784455926.793
-7.728983,-0.994116,-0.108318,1784455926.827
-8.925667,-0.928612,-0.371051,1784455926.860
-11.572546,-0.754779,-0.655979,1784455926.893
-15.927076,-0.380366,-0.924836,1784455926.927
-21.219989,0.222598,-0.974910,1784455926.960
-25.308417,0.842796,-0.538234,1784455926.993
-24.680831,0.955793,0.294040,1784455927.027
-19.091504,0.517193,0.855869,1784455927.060
-12.152103,0.032867,0.999460,1784455927.093
-6.490813,-0.271747,0.962369,1784455927.127
-2.974753,-0.412113,0.911133,1784455927.160
-0.899545,-0.465875,0.884851,1784455927.193
0.405950,-0.471347,0.881948,1784455927.227
1.397124,-0.444354,0.895851,1784455927.260
2.549683,-0.385517,0.922701,1784455927.293
4.385567,-0.276009,0.961155,1784455927.327
7.460556,-0.087218,0.996189,1784455927.360
12.789964,0.239365,0.970930,1784455927.393
21.547938,0.731511,0.681829,1784455927.427
30.997726,0.991773,-0.128008,1784455927.460
32.287022,0.353391,-0.935476,1784455927.493
21.099566,-0.535380,-0.844612,1784455927.527
7.793809,-0.856863,-0.515545,1784455927.560
-2.240925,-0.893868,-0.448331,1784455927.593
-9.571741,-0.780244,-0.625475,1784455927.627
-15.080889,-0.463757,-0.885962,1784455927.660
-19.267268,0.090930,-0.995857,1784455927.693
-21.245555,0.709862,-0.704341,1784455927.727
-20.058420,0.995746,-0.092146,1784455927.760
-16.573919,0.870637,0.491926,1784455927.793
-12.519520,0.535593,0.844476,1784455927.827
-9.528779,0.205031,0.978755,1784455927.860
-7.941565,-0.076932,0.997036,1784455927.893
-7.776522,-0.333509,0.942747,1784455927.927
-9.001915,-0.575878,0.817536,1784455927.960
-11.681318,-0.814623,0.579991,1784455927.993
-16.063791,-0.988867,0.148802,1784455928.027
-21.344141,-0.891662,-0.452702,1784455928.060
-25.334134,-0.314893,-0.949127,1784455928.093
-24.557355,0.518117,-0.855310,1784455928.127
-18.907309,0.954501,-0.298208,1784455928.160
-12.007194,0.979609,0.200912,1784455928.193
-6.417764,0.874352,0.485291,1784455928.227
-2.961629,0.793101,0.609090,1784455928.260
-0.932271,0.755002,0.655723,1784455928.293
0.331779,0.749711,0.661766,1784455928.327
1.274729,0.767391,0.641180,1784455928.360
2.355471,0.804171,0.594399,1784455928.393
4.068177,0.863332,0.504637,1784455928.427
6.941679,0.939278,0.343157,1784455928.460
11.963503,0.999062,0.043303,1784455928.493
20.422299,0.876837,-0.480787,1784455928.527
30.254041,0.222636,-0.974902,1784455928.560
33.043911,-0.755323,-0.655353,1784455928.593
22.703051,-0.967227,0.253914,1784455928.627
9.022239,-0.718550,0.695475,1784455928.660
-1.543908,-0.639496,0.768795,1784455928.693
-9.226141,-0.775634,0.631183,1784455928.727
-14.914114,-0.961531,0.274697,1784455928.760
-19.182179,-0.957929,-0.287005,1784455928.793
-21.186157,-0.551177,-0.834388,1784455928.827
-19.998759,0.103321,-0.994648,1784455928.860
-16.512990,0.650374,-0.759614,1784455928.893
-12.464107,0.931083,-0.364807,1784455928.927
-9.481688,0.999866,-0.016398,1784455928.960
-7.901406,0.964915,0.262561,1784455928.993
-7.740257,0.864117,0.503291,1784455929.027
-8.966615,0.696790,0.717275,1784455929.060
-11.646328,0.420208,0.907428,1784455929.093
-16.033787,-0.034552,0.999403,1784455929.127
-21.332356,-0.607556,0.794276,1784455929.160
-25.355848,-0.990630,0.136572,1784455929.193
-24.603497,-0.745679,-0.666305,1784455929.227
-18.942751,-0.116526,-0.993188,1784455929.260
-12.013492,0.379264,-0.925288,1784455929.293
-6.395853,0.638933,-0.769262,1784455929.327
-2.917443,0.744788,-0.667302,1784455929.360
-0.865798,0.782466,-0.622694,1784455929.393
0.428516,0.785740,-0.618557,1784455929.427
1.418927,0.766144,-0.642669,1784455929.460
2.579663,0.722424,-0.691450,1784455929.493
4.435812,0.636414,-0.771348,1784455929.527
7.548155,0.475292,-0.879828,1784455929.560
12.938805,0.161677,-0.986844,1784455929.593
21.763141,-0.410274,-0.911962,1784455929.627
31.152633,-0.965687,-0.259710,1784455929.660
32.161463,-0.682812,0.730594,1784455929.693
20.798993,0.165626,0.986189,1784455929.727
7.537464,0.581946,0.813228,1784455929.760
-2.420366,0.637131,0.770756,1784455929.793
-9.517974,0.465722,0.884931,1784455929.826
-15.186489,0.057995,0.998317,1784455929.860
-19.337408,-0.495319,0.868711,1784455929.893
-21.242233,-0.930783,0.365572,1784455929.926
-20.001958,-0.944302,-0.329081,1784455929.960
-16.487575,-0.590260,-0.807213,1784455929.993
-12.551445,-0.154774,-0.987950,1784455930.026
-9.479541,0.212042,-0.977261,1784455930.060
-7.923209,0.475973,-0.879460,1784455930.093
-7.771810,0.682521,-0.730866,1784455930.126
-9.043620,0.859118,-0.511778,1784455930.160
