-8.277589,-0.979510,0.201395,1784665383.505
-6.920688,-0.998522,-0.054350,1784665383.539
-5.837197,-0.965460,-0.260552,1784665383.572
-5.040712,-0.903954,-0.427630,1784665383.605
-4.523081,-0.823439,-0.567405,1784665383.639
-4.292130,-0.733057,-0.680167,1784665383.672
-4.301732,-0.630060,-0.776546,1784665383.705
-4.542074,-0.507092,-0.861892,1784665383.739
-4.989102,-0.366173,-0.930547,1784665383.772
-5.645885,-0.198343,-0.980133,1784665383.805
-6.543805,0.007373,-0.999973,1784665383.839
-7.621825,0.238788,-0.971072,1784665383.872
-8.865294,0.491155,-0.871072,1784665383.905
-10.220093,0.743673,-0.668544,1784665383.939
-11.429862,0.930939,-0.365176,1784665383.972
-12.291804,0.999813,0.019331,1784665384.005
-12.560840,0.903029,0.429580,1784665384.039
-12.095076,0.658041,0.752982,1784665384.072
-10.993569,0.330035,0.943969,1784665384.105
-9.458983,-0.011269,0.999937,1784665384.139
-7.887286,-0.292214,0.956353,1784665384.172
-6.470368,-0.507327,0.861753,1784665384.205
-5.306402,-0.667433,0.744670,1784665384.239
-4.502697,-0.777905,0.628382,1784665384.272
-4.005670,-0.857641,0.514248,1784665384.305
-3.778183,-0.917645,0.397400,1784665384.339
-3.799446,-0.959870,0.280445,1784665384.372
-4.036570,-0.987947,0.154794,1784665384.405
-4.497927,-0.999942,0.010726,1784665384.439
-5.160554,-0.989013,-0.147831,1784665384.472
-6.045536,-0.945036,-0.326968,1784665384.505
-7.195782,-0.848266,-0.529570,1784665384.539
-8.523343,-0.683959,-0.729520,1784665384.572
-9.982213,-0.432524,-0.901623,1784665384.605
-11.446113,-0.081717,-0.996656,1784665384.639
-12.554944,0.310813,-0.950471,1784665384.672
-13.046539,0.674870,-0.737937,1784665384.705
-12.693870,0.924897,-0.380218,1784665384.739
-11.556284,0.999935,0.011388,1784665384.772
-9.911051,0.933883,0.357578,1784665384.805
-8.066290,0.783645,0.621208,1784665384.839
-6.430016,0.615367,0.788241,1784665384.872
-5.107152,0.456555,0.889695,1784665384.905
-4.119612,0.313454,0.949603,1784665384.939
-3.503482,0.193002,0.981198,1784665384.972
-3.177545,0.084775,0.996400,1784665385.005
-3.096843,-0.021072,0.999778,1784665385.039
-3.232772,-0.124705,0.992194,1784665385.072
-3.564511,-0.234611,0.972089,1784665385.105
-4.113346,-0.358820,0.933407,1784665385.139
-4.863499,-0.492428,0.870353,1784665385.172
-5.851759,-0.637682,0.770299,1784665385.205
-7.138453,-0.790841,0.612021,1784665385.239
-8.636560,-0.921766,0.387748,1784665385.272
