1.903425,0.861044,-0.508530,1784455907.735
3.277799,0.815061,-0.579375,1784455907.768
5.565174,0.723744,-0.690069,1784455907.801
9.569116,0.534265,-0.845317,1784455907.834
16.635087,0.124263,-0.992249,1784455907.868
26.410762,-0.553027,-0.833163,1784455907.901
33.473026,-0.999570,0.029332,1784455907.934
27.988461,-0.442862,0.896590,1784455907.968
14.419390,0.237453,0.971399,1784455908.001
2.342281,0.479606,0.877484,1784455908.034
-6.453599,0.405050,0.914294,1784455908.068
-12.738676,0.092752,0.995689,1784455908.101
-17.638674,-0.402810,0.915284,1784455908.134
-20.759543,-0.880135,0.474724,1784455908.168
-20.850334,-0.979911,-0.199434,1784455908.201
-18.106598,-0.661281,-0.750138,1784455908.234
-14.015657,-0.176885,-0.984232,1784455908.268
-10.546031,0.220927,-0.975290,1784455908.301
-8.375925,0.505487,-0.862834,1784455908.334
-7.631259,0.715615,-0.698495,1784455908.368
-8.295918,0.870842,-0.491562,1784455908.401
-10.360370,0.978230,-0.207526,1784455908.434
-14.095901,0.979301,0.202409,1784455908.468
-19.131137,0.730467,0.682948,1784455908.501
-24.091381,0.099113,0.995076,1784455908.534
-25.639908,-0.690698,0.723144,1784455908.568
-21.650515,-0.999860,0.016705,1784455908.601
-14.778924,-0.834707,-0.550694,1784455908.634
-8.375829,-0.566573,-0.824011,1784455908.668
-4.134676,-0.392579,-0.919718,1784455908.701
-1.578319,-0.309062,-0.951042,1784455908.734
-0.025176,-0.285837,-0.958278,1784455908.768
1.014850,-0.302487,-0.953153,1784455908.801
2.091546,-0.352286,-0.935892,1784455908.835
3.577678,-0.437160,-0.899384,1784455908.868
6.057451,-0.572003,-0.820251,1784455908.901
10.547390,-0.774730,-0.632292,1784455908.935
17.860364,-0.975631,-0.219419,1784455908.968
27.662738,-0.861460,0.507826,1784455909.001
33.387397,0.032271,0.999479,1784455909.035
26.259310,0.865615,0.500711,1784455909.068
12.688248,0.993587,-0.113074,1784455909.101
0.950147,0.946639,-0.322297,1784455909.135
-7.060306,0.976774,-0.214271,1784455909.168
-13.079123,0.992417,0.122919,1784455909.201
-17.957387,0.791684,0.610931,1784455909.235
-20.859121,0.261947,0.965082,1784455909.268
-20.875967,-0.419016,0.907979,1784455909.301
-17.975222,-0.890219,0.455533,1784455909.335
-13.989503,-0.998601,-0.052880,1784455909.368
-10.534868,-0.899206,-0.437525,1784455909.401
-8.345084,-0.719036,-0.694973,1784455909.435
-7.668539,-0.516159,-0.856493,1784455909.468
-8.360401,-0.277574,-0.960704,1784455909.501
-10.543020,0.036753,-0.999324,1784455909.535
-14.224113,0.428582,-0.903503,1784455909.568
-19.268117,0.838974,-0.544172,1784455909.601
-24.279609,0.985187,0.171483,1784455909.635
-25.569362,0.531941,0.846781,1784455909.668
-21.475494,-0.224426,0.974491,1784455909.701
-14.401958,-0.741124,0.671368,1784455909.735
-8.275783,-0.932411,0.361400,1784455909.768
-4.100149,-0.985071,0.172150,1784455909.801
-1.537724,-0.996600,0.082395,1784455909.835
-0.083639,-0.998295,0.058365,1784455909.868
0.913125,-0.997323,0.073119,1784455909.901
1.927261,-0.992638,0.121121,1784455909.935
3.315052,-0.978675,0.205416,1784455909.968
5.629548,-0.938632,0.344921,1784455910.001
9.843248,-0.819391,0.573236,1784455910.035
16.820360,-0.502139,0.864787,1784455910.068
26.626952,0.190292,0.981728,1784455910.101
33.554438,0.947077,0.321007,1784455910.135
27.738484,0.752996,-0.658025,1784455910.168
14.124634,0.162992,-0.986627,1784455910.201
1.819267,-0.089949,-0.995946,1784455910.235
-6.606752,0.001096,-0.999999,1784455910.268
-12.857720,0.323728,-0.946150,1784455910.301
-17.851440,0.756820,-0.653624,1784455910.335
-20.794902,0.997790,-0.066439,1784455910.368
-20.817526,0.808647,0.588295,1784455910.401
-17.913994,0.274843,0.961489,1784455910.435
-13.931324,-0.243005,0.970025,1784455910.468
-10.484557,-0.600087,0.799935,1784455910.501
-8.302837,-0.817803,0.575498,1784455910.535
-7.631329,-0.937835,0.347082,1784455910.568
-8.325134,-0.995533,0.094413,1784455910.601
-10.507985,-0.975397,-0.220456,1784455910.635
-14.191404,-0.809608,-0.586971,1784455910.668
-19.247390,-0.381970,-0.924175,1784455910.701
-24.288560,0.348131,-0.937446,1784455910.735
-25.609797,0.929855,-0.367927,1784455910.768
-21.518427,0.916344,0.400392,1784455910.801
-14.418888,0.522187,0.852831,1784455910.835
-8.263636,0.182055,0.983288,1784455910.868
-4.064294,-0.012862,0.999917,1784455910.901
-1.479821,-0.101609,0.994824,1784455910.935
0.000164,-0.123231,0.992378,1784455910.968
1.035648,-0.105198,0.994451,1784455911.001
2.117114,-0.051894,0.998653,1784455911.035
3.617936,0.041558,0.999136,1784455911.068
6.126953,0.198526,0.980096,1784455911.101
10.669955,0.462145,0.886804,1784455911.135
18.052798,0.812791,0.582555,1784455911.168
27.866807,0.990363,-0.138498,1784455911.201
33.374276,0.350005,-0.936748,1784455911.235
25.993405,-0.606200,-0.795312,1784455911.268
12.405772,-0.957846,-0.287282,1784455911.301
0.747624,-0.996409,-0.084676,1784455911.335
-7.205617,-0.979546,-0.201220,1784455911.368
-13.194036,-0.854601,-0.519285,1784455911.401
-18.042645,-0.468286,-0.883577,1784455911.435
-20.892642,0.162457,-0.986716,1784455911.468
-20.841795,0.758190,-0.652033,1784455911.501
-17.894440,0.998901,-0.046878,1784455911.535
-13.905298,0.888764,0.458365,1784455911.568
-10.473833,0.642020,0.766688,1784455911.601
-8.315777,0.373812,0.927504,1784455911.635
-7.669181,0.123202,0.992382,1784455911.668
-8.390273,-0.137654,0.990480,1784455911.701
-10.605485,-0.441884,0.897072,1784455911.735
-14.320224,-0.762065,0.647501,1784455911.768
-19.384016,-0.989033,0.147694,1784455911.801
-24.357771,-0.823627,-0.567132,1784455911.835
-25.536047,-0.129029,-0.991641,1784455911.868
-21.342368,0.609055,-0.793128,1784455911.901
-14.254036,0.951548,-0.307499,1784455911.935
-8.165094,0.998779,0.049392,1784455911.968
-4.031018,0.970561,0.240854,1784455912.001
-1.498190,0.945398,0.325917,1784455912.035
-0.059181,0.937627,0.347642,1784455912.068
0.932894,0.942898,0.333081,1784455912.101
1.951201,0.958068,0.286540,1784455912.135
3.352581,0.979233,0.202738,1784455912.168
5.694471,0.998363,0.057199,1784455912.201
9.958788,0.979247,-0.202668,1784455912.235
17.006560,0.800094,-0.599875,1784455912.268
26.841514,0.201581,-0.979472,1784455912.301
33.577100,-0.754113,-0.656745,1784455912.335
