epoch,velocity,sin,cos
1784623581.4439966679,3.1721515447,-0.9904185675,0.1149458382
1784623581.4769966602,1.0428314404,-0.9804464648,0.1811416035
1784623581.5099966526,-0.4468647060,-0.9793298001,0.1887631807
1784623581.5429966450,-1.4887666296,-0.9855691006,0.1556410616
1784623581.5759966373,-2.2637705770,-0.9938673888,0.0927480239
1784623581.6089966297,-2.9160045576,-0.9985366858,0.0061379940
1784623581.6419966221,-3.5550999637,-0.9936995513,-0.1015541538
1784623581.6749966145,-4.2650285194,-0.9723425370,-0.2297066311
1784623581.7079966068,-5.1111434533,-0.9249859879,-0.3779560912
1784623581.7409965992,-6.1421760002,-0.8384663532,-0.5435557305
1784623581.7739965916,-7.3842676406,-0.6957561016,-0.7171940030
1784623581.8069965839,-8.8228479534,-0.4788507471,-0.8770950400
1784623581.8399965763,-10.3690379848,-0.1779153203,-0.9835700032
1784623581.8729965687,-11.8228609160,0.1916017944,-0.9816684362
1784623581.9059965611,-12.8785463714,0.5714114406,-0.8231325470
1784623581.9389965534,-13.2143368345,0.8674294883,-0.5056990201
1784623581.9719965458,-12.6516792952,1.0005156446,-0.0969170866
1784623582.0049965382,-11.2955301361,0.9599982020,0.2980373530
1784623582.0379965305,-9.4908391001,0.8018914084,0.6034204796
1784623582.0709965229,-7.6235013516,0.6003479641,0.8019573681
1784623582.1039965153,-5.9751968857,0.4060750880,0.9142916406
1784623582.1369965076,-4.6822437311,0.2394528816,0.9700656945
1784623582.1699965000,-3.7662760536,0.1019421000,0.9928963585
1784623582.2029964924,-3.1897408536,-0.0129235872,0.9972546698
1784623582.2359964848,-2.8982426174,-0.1134670654,0.9903252980
1784623582.2689964771,-2.8432179231,-0.2073751009,0.9745965314
1784623582.3019964695,-2.9919292949,-0.3010018585,0.9495650935
1784623582.3349964619,-3.3305983415,-0.3993145322,0.9124099255
1784623582.3679964542,-3.8637269417,-0.5058016432,0.8579412958
1784623582.4009964466,-4.6110139756,-0.6218522437,0.7781267958
1784623582.4339964390,-5.6014140367,-0.7450890290,0.6615646786
1784623582.4669964314,-6.8616034796,-0.8660677360,0.4937476100
1784623582.4999964237,-8.3932297080,-0.9631406120,0.2600649385
1784623582.5329964161,-10.1312578651,-0.9973570926,-0.0450720463
1784623582.5659964085,-11.8847976141,-0.9148381076,-0.4005065168
1784623582.5989964008,-13.3046769431,-0.6705715968,-0.7397677713
1784623582.6319963932,-13.9579468734,-0.2749838252,-0.9600083555
1784623582.6649963856,-13.5314135505,0.1813630479,-0.9826129950
1784623582.6979963779,-12.0711248561,0.5744871253,-0.8196816985
1784623582.7309963703,-9.9819071496,0.8316388653,-0.5604655950
1784623582.7639963627,-7.7634006510,0.9593189117,-0.2968013003
1784623582.7969963551,-5.7903563249,1.0018547131,-0.0778082408
1784623582.8299963474,-4.2378418713,1.0013772164,0.0867872685
1784623582.8629963398,-3.1249035908,0.9838525075,0.2062084971
1784623582.8959963322,-2.3941317176,0.9612644592,0.2938583387
1784623582.9289963245,-1.9671779169,0.9376948102,0.3615035378
1784623582.9619963169,-1.7731107149,0.9135253552,0.4181045958
1784623582.9949963093,-1.7600786188,0.8874457448,0.4701861306
1784623583.0279963017,-1.8979356816,0.8572205379,0.5225111023
1784623583.0609962940,-2.1770490836,0.8198123559,0.5786428250
1784623583.0939962864,-2.6063194125,0.7711062643,0.6412452253
1784623583.1269962788,-3.2115229783,0.7053439645,0.7119848027
1784623583.1599962711,-4.0336791822,0.6143552216,0.7907800474
1784623583.1929962635,-5.1255210076,0.4868410699,0.8739228363
1784623583.2259962559,-6.5414716220,0.3085480495,0.9503747273
1784623583.2589962482,-8.3119288102,0.0656286052,0.9958530991
1784623583.2919962406,-10.3874974126,-0.2442414640,0.9668903317
1784623583.3249962330,-12.5479160392,-0.5892691174,0.8046153223
1784623583.3579962254,-14.3308065146,-0.8817691224,0.4671670587
1784623583.3909962177,-15.1137878421,-0.9991626769,-0.0076062825
1784623583.4239962101,-14.4452294402,-0.8753377421,-0.4817410514
1784623583.4569962025,-12.4449535583,-0.5782857659,-0.8145397457
1784623583.4899961948,-9.7341093041,-0.2452757303,-0.9688161619
1784623583.5229961872,-7.0016148120,0.0293294119,-0.9994223387
1784623583.5559961796,-4.6831664662,0.2199778317,-0.9760947068
1784623583.5889961720,-2.9239943463,0.3397137212,-0.9417309879
1784623583.6219961643,-1.6858963003,0.4097414562,-0.9138932961
1784623583.6549961567,-0.8563498846,0.4472974146,-0.8964677895
1784623583.6879961491,-0.3147671443,0.4641665265,-0.8880301014
1784623583.7209961414,0.0405067567,0.4678600934,-0.8860773908
1784623583.7539961338,0.2864210824,0.4628416909,-0.8885684553
1784623583.7869961262,0.4784102398,0.4514453762,-0.8942035066
1784623583.8199961185,0.6564929897,0.4345186995,-0.9022958912
1784623583.8529961109,0.8515330343,0.4118199138,-0.9125818155
1784623583.8859961033,1.0907344236,0.3821920211,-0.9250356238
1784623583.9189960957,1.4023422091,0.3435517070,-0.9396765790
1784623583.9519960880,1.8199113644,0.2927176385,-0.9562926200
1784623583.9849960804,2.3864410109,0.2251070982,-0.9739521424
1784623584.0179960728,3.1583301368,0.1343724873,-0.9900670096
1784623584.0509960651,4.2080667402,0.0122398852,-0.9985947037
1784623584.0839960575,5.6219355281,-0.1506551559,-0.9868045849
1784623584.1169960499,7.4829682357,-0.3608660023,-0.9303216704
1784623584.1499960423,9.8180957736,-0.6109718585,-0.7886642698
1784623584.1829960346,12.4811960533,-0.8569554313,-0.5117380471
1784623584.2159960270,14.9899386454,-0.9958133586,-0.0780402325
1784623584.2489960194,16.4826393532,-0.8986495108,0.4356585503
1784623584.2819960117,16.1287175249,-0.5390344960,0.8415249504
1784623584.3149960041,13.8409671365,-0.0662746742,0.9971449802
1784623584.3479959965,10.4138696681,0.3321572506,0.9440816224
1784623584.3809959888,6.9148669379,0.5858868187,0.8134833570
1784623584.4139959812,3.9584650233,0.7209438628,0.6980634754
1784623584.4469959736,1.7273090896,0.7816319691,0.6296728453
1784623584.4799959660,0.1534548780,0.7994290023,0.6069061529
1784623584.5129959583,-0.9387841701,0.7904855488,0.6184720137
1784623584.5459959507,-1.7281058736,0.7615637650,0.6534460493
1784623584.5789959431,-2.3600701735,0.7147275376,0.7037346973
1784623584.6119959354,-2.9469818882,0.6492795004,0.7637160711
1784623584.6449959278,-3.5762139092,0.5622304213,0.8290051096
1784623584.6779959202,-4.3181212372,0.4483884433,0.8947712644
1784623584.7109959126,-5.2309846110,0.3007176286,0.9535678389
1784623584.7439959049,-6.3602033504,0.1116986830,0.9925398672
1784623584.7769958973,-7.7270603958,-0.1229598977,0.9903095679
1784623584.8099958897,-9.3013229387,-0.3964279709,0.9154277356
1784623584.8429958820,-10.9585087293,-0.6786377252,0.7315317603
1784623584.8759958744,-12.4446850575,-0.9072544172,0.4169250960
1784623584.9089958668,-13.3952628621,-0.9995142320,-0.0022520061
1784623584.9419958591,-13.4636152159,-0.8993674028,-0.4364365932
1784623584.9749958515,-12.5438809642,-0.6311432823,-0.7749022615
1784623585.0079958439,-10.8623419650,-0.2883821541,-0.9572031952
1784623585.0409958363,-8.8424919990,0.0354423301,-0.9993992905
1784623585.0739958286,-6.8910184950,0.2924244507,-0.9572191776
1784623585.1069958210,-5.2576796380,0.4778460488,-0.8806326981
1784623585.1399958134,-4.0300766394,0.6070144606,-0.7982132381
1784623585.1729958057,-3.1935544626,0.6979295476,-0.7211326507
1784623585.2059957981,-2.6900233449,0.7648600374,-0.6507027108
1784623585.2389957905,-2.4556072846,0.8176027620,-0.5838934954
1784623585.2719957829,-2.4394360223,0.8623730753,-0.5161868272
1784623585.3049957752,-2.6104405211,0.9026988604,-0.4425832069
1784623585.3379957676,-2.9581312881,0.9398875105,-0.3576950157
1784623585.3709957600,-3.4910277863,0.9729515966,-0.2555360526
1784623585.4039957523,-4.2340365347,0.9978650442,-0.1294026548
1784623585.4369957447,-5.2238513776,1.0059845985,0.0276646034
1784623585.4699957371,-6.4989303226,0.9816228103,0.2209172512
1784623585.5029957294,-8.0773792085,0.8996482204,0.4487990963
1784623585.5359957218,-9.9135831586,0.7265135024,0.6928268901
1784623585.5689957142,-11.8319606339,0.4323039953,0.9039538997
1784623585.6019957066,-13.4729446722,0.0213208787,0.9997978032
1784623585.6349956989,-14.3387934671,-0.4319977106,0.9009505578
1784623585.6679956913,-14.0267596493,-0.7976024235,0.6022720193
1784623585.7009956837,-12.5311801216,-0.9801390019,0.2003072971
1784623585.7339956760,-10.2782317816,-0.9850734434,-0.1774168627
1784623585.7669956684,-7.8520758657,-0.8882777063,-0.4607858358
1784623585.7999956608,-5.6850075907,-0.7643105277,-0.6460190318
1784623585.8329956532,-3.9757326513,-0.6528310303,-0.7587807490
1784623585.8659956455,-2.7472005361,-0.5654081389,-0.8261235236
1784623585.8989956379,-1.9300063965,-0.5004182129,-0.8671244732
1784623585.9319956303,-1.4292797646,-0.4520021416,-0.8934232299
1784623585.9649956226,-1.1597863008,-0.4138393241,-0.9118193718
1784623585.9979956150,-1.0575415158,-0.3804916795,-0.9262771184
1784623586.0309956074,-1.0809763621,-0.3476278877,-0.9391057556
1784623586.0639955997,-1.2086581675,-0.3117057694,-0.9516017069
1784623586.0969955921,-1.4364106344,-0.2694627968,-0.9643654892
1784623586.1299955845,-1.7751858051,-0.2173950969,-0.9773611002
1784623586.1629955769,-2.2502937766,-0.1512791831,-0.9896926854
1784623586.1959955692,-2.9018633597,-0.0657700687,-0.9989823185
1784623586.2289955616,-3.7855814006,0.0457766123,-1.0001152170
1784623586.2619955540,-4.9712753529,0.1907600303,-0.9830091898
1784623586.2949955463,-6.5335295773,0.3747717337,-0.9291849024
1784623586.3279955387,-8.5220514600,0.5943216915,-0.8081038930
1784623586.3609955311,-10.8904560753,0.8214659826,-0.5785735914
1784623586.3939955235,-13.3679202189,0.9838307148,-0.2093949167
1784623586.4269955158,-15.3479857455,0.9692949844,0.2679360722
1784623586.4599955082,-16.0301185629,0.7028381842,0.7165614839
1784623586.4929955006,-14.9083062848,0.2534709721,0.9677902239
1784623586.5259954929,-12.2705282746,-0.1984689611,0.9786528599
1784623586.5589954853,-9.0129502784,-0.5261553063,0.8483338656
1784623586.5919954777,-5.9332757853,-0.7176127431,0.6937236279
1784623586.6249954700,-3.4391733393,-0.8150368363,0.5757551872
1784623586.6579954624,-1.6041285988,-0.8594602402,0.5073142127
1784623586.6909954548,-0.3239362327,-0.8748474908,0.4808486504
1784623586.7239954472,0.5592865826,-0.8726285210,0.4851336531
1784623586.7569954395,1.1947512899,-0.8578159895,0.5109507933
1784623586.7899954319,1.7033274330,-0.8320188395,0.5520620214
1784623586.8229954243,2.1784155507,-0.7945875134,0.6047863003
1784623586.8559954166,2.6938072643,-0.7429663525,0.6671612460
1784623586.8889954090,3.3123313991,-0.6726082428,0.7378750834
1784623586.9219954014,4.0926619905,-0.5766270289,0.8148480842
1784623586.9549953938,5.0922260583,-0.4455161106,0.8931138914
1784623586.9879953861,6.3627239454,-0.2677216404,0.9614940067
1784623587.0209953785,7.9322272177,-0.0328292475,0.9979048163
1784623587.0539953709,9.7662675621,0.2595702249,0.9651096420
1784623587.0869953632,11.7057450379,0.5828710639,0.8139251437
1784623587.1199953556,13.4047063334,0.8654235464,0.5072476334
1784623587.1529953480,14.3603402722,1.0016193012,0.0674224365
1784623587.1859953403,14.1499907203,0.9204224911,-0.3982509401
1784623587.2189953327,12.7234896331,0.6553902408,-0.7562437562
1784623587.2519953251,10.4823175098,0.3208612625,-0.9453252573
1784623587.2849953175,8.0230357844,0.0195411152,-0.9965178353
1784623587.3179953098,5.8004223586,-0.2069203261,-0.9743782831
1784623587.3509953022,4.0302608522,-0.3614049915,-0.9280476298
1784623587.3839952946,2.7437952056,-0.4623034154,-0.8820081923
1784623587.4169952869,1.8741981542,-0.5278059344,-0.8443695993
1784623587.4499952793,1.3247497418,-0.5714314974,-0.8155306534
1784623587.4829952717,1.0060466580,-0.6022775428,-0.7931882091
1784623587.5159952641,0.8494975338,-0.6262923372,-0.7745910256
1784623587.5489952564,0.8087604603,-0.6473824754,-0.7573051546
1784623587.5819952488,0.8568724415,-0.6682005849,-0.7392773645
1784623587.6149952412,0.9826966046,-0.6906855825,-0.7186203885
1784623587.6479952335,1.1882046929,-0.7164192972,-0.6933078709
1784623587.6809952259,1.4871097449,-0.7468243361,-0.6608210725
1784623587.7139952183,1.9049563825,-0.7831874821,-0.6177190286
1784623587.7469952106,2.4804739504,-0.8264164264,-0.5590725202
1784623587.7799952030,3.2676392572,-0.8763077706,-0.4777302727
1784623587.8129951954,4.3369532537,-0.9298602038,-0.3635175235
1784623587.8459951878,5.7718714619,-0.9778308341,-0.2029595055
1784623587.8789951801,7.6500017122,-0.9986323879,0.0185018869
1784623587.9119951725,9.9865629874,-0.9503815778,0.3068895315
1784623587.9449951649,12.6136813280,-0.7699017065,0.6355616800
1784623587.9779951572,15.0293515327,-0.4038978410,0.9127029919
1784623588.0109951496,16.3896737988,0.1121575861,0.9928029877
1784623588.0439951420,15.9165962461,0.6113380730,0.7935889930
1784623588.0769951344,13.5782221180,0.9152808500,0.4110876152
1784623588.1099951267,10.2051396297,1.0034391606,0.0290139370
1784623588.1429951191,6.7910445946,0.9729404468,-0.2481970270
1784623588.1759951115,3.9192381485,0.9148281025,-0.4123346148
1784623588.2089951038,1.7600537745,0.8733126725,-0.4931668561
1784623588.2419950962,0.2358296053,0.8578619865,-0.5195769006
1784623588.2749950886,-0.8242802333,0.8639973071,-0.5097413850
1784623588.3079950809,-1.5911767457,0.8845468934,-0.4736861834
1784623588.3409950733,-2.2059025164,0.9132262546,-0.4163355517
1784623588.3739950657,-2.7782360103,0.9449719669,-0.3390744475
1784623588.4069950581,-3.3938442172,0.9750676001,-0.2405912219
1784623588.4399950504,-4.1224612300,0.9977243208,-0.1175841041
1784623588.4729950428,-5.0234902433,1.0042293571,0.0342367270
1784623588.5059950352,-6.1458541771,0.9807252552,0.2181671249
1784623588.5389950275,-7.5176288518,0.9062150871,0.4323920879
1784623588.5719950199,-9.1195517010,0.7530086101,0.6624056462
1784623588.6049950123,-10.8401547256,0.4945416216,0.8705875656
1784623588.6379950047,-12.4306332022,0.1263722649,0.9912732214
1784623588.6709949970,-13.5105716512,-0.3041165674,0.9505714788
1784623588.7039949894,-13.6938924409,-0.6927628153,0.7185212604
1784623588.7369949818,-12.8263154087,-0.9352497579,0.3505727664
1784623588.7699949741,-11.1140207811,-0.9988204977,-0.0411270793
1784623588.8029949665,-9.0088962949,-0.9300220442,-0.3665164492
1784623588.8359949589,-6.9525127342,-0.8020152762,-0.5966795690
1784623588.8689949512,-5.2181348639,-0.6671055440,-0.7447935573
1784623588.9019949436,-3.9075216386,-0.5481612869,-0.8364781722
1784623588.9349949360,-3.0075526833,-0.4494932782,-0.8935875961
1784623588.9679949284,-2.4539719353,-0.3673105596,-0.9306067456
1784623589.0009949207,-2.1754404425,-0.2952806415,-0.9561046167
1784623589.0339949131,-2.1142695389,-0.2268834945,-0.9747461303
1784623589.0669949055,-2.2332328692,-0.1561658158,-0.9886317076
1784623589.0999948978,-2.5164260174,-0.0777093954,-0.9979295843
1784623589.1329948902,-2.9679240027,0.0136912246,-1.0009308232
1784623589.1659948826,-3.6096999257,0.1232542090,-0.9935536923
1784623589.1989948750,-4.4787579665,0.2559290281,-0.9682341509
1784623589.2319948673,-5.6214187620,0.4149395218,-0.9121964719
1784623589.2649948597,-7.0796227937,0.5979532590,-0.8055934814
1784623589.2979948521,-8.8597488458,0.7893202307,-0.6216678124
1784623589.3309948444,-10.8721857326,0.9486885512,-0.3347053691
1784623589.3639948368,-12.8488136931,1.0048353293,0.0557949752
1784623589.3969948292,-14.3118734288,0.8781261560,0.4894274461
1784623589.4299948215,-14.7112125402,0.5464520425,0.8407273454
1784623589.4629948139,-13.7524142631,0.0979988673,0.9950695418
1784623589.4959948063,-11.6770054376,-0.3222379782,0.9452371486
1784623589.5289947987,-9.0967688436,-0.6241437714,0.7794659512
1784623589.5619947910,-6.5963355939,-0.8036547967,0.5927513566
1784623589.5949947834,-4.5179524606,-0.8982237084,0.4365460772
1784623589.6279947758,-2.9605319591,-0.9452005747,0.3233733184
1784623589.6609947681,-1.8770097576,-0.9681546222,0.2475804903
1784623589.6939947605,-1.1650615372,-0.9794362296,0.1991284282
1784623589.7269947529,-0.7196441725,-0.9851841807,0.1689006448
1784623589.7599947453,-0.4544041177,-0.9883833152,0.1499992178
1784623589.7929947376,-0.3061241258,-0.9904146820,0.1376688839
1784623589.8259947300,-0.2321318969,-0.9918894902,0.1288205222
1784623589.8589947224,-0.2057405286,-0.9930916363,0.1215041874
1784623589.8919947147,-0.2118761021,-0.9941800887,0.1144586489
1784623589.9249947071,-0.2436370129,-0.9952622061,0.1067749402
1784623589.9579946995,-0.2999866615,-0.9964135870,0.0976572858
1784623589.9909946918,-0.3845241340,-0.9976789151,0.0862496927
1784623590.0239946842,-0.5051858617,-0.9990597106,0.0714901682
1784623590.0569946766,-0.6747698000,-1.0004798682,0.0519615011
1784623590.0899946690,-0.9122671194,-1.0017060032,0.0257127734
1784623590.1229946613,-1.2450647207,-1.0021786851,-0.0099712163
1784623590.1559946537,-1.7121219237,-1.0006648527,-0.0588609907
1784623590.1889946461,-2.3681455232,-0.9945609542,-0.1261003898
1784623590.2219946384,-3.2881929470,-0.9785312413,-0.2183802117
1784623590.2549946308,-4.5704500331,-0.9419820127,-0.3433998688
1784623590.2879946232,-6.3302333704,-0.8649044451,-0.5070362407
1784623590.3209946156,-8.6674654248,-0.7130396549,-0.7045865956
1784623590.3539946079,-11.5690208578,-0.4395510771,-0.9006967277
1784623590.3869946003,-14.6961585341,-0.0141779080,-1.0019935675
1784623590.4199945927,-17.1498007980,0.5004552141,-0.8700850832
1784623590.4529945850,-17.6983365205,0.8999392965,-0.4494985731
1784623590.4859945774,-15.7249494778,1.0012782202,0.0973469332
1784623590.5189945698,-11.9194455582,0.8529804219,0.5303780933
1784623590.5519945621,-7.6935242717,0.6390360870,0.7722804406
1784623590.5849945545,-4.0201151663,0.4806296861,0.8787151114
1784623590.6179945469,-1.2254446653,0.4056099236,0.9148935035
1784623590.6509945393,0.7510985023,0.4009702748,0.9160715733
1784623590.6839945316,2.1221930027,0.4461499192,0.8947264296
1784623590.7169945240,3.1105315640,0.5237578603,0.8520723970
1784623590.7499945164,3.8981450023,0.6205764037,0.7851334719
1784623590.7829945087,4.6199190272,0.7261847536,0.6895415433
1784623590.8159945011,5.3705876109,0.8309118507,0.5601200017
1784623590.8489944935,6.2124358407,0.9232693947,0.3912851499
1784623590.8819944859,7.1779107108,0.9872362886,0.1787055521
1784623590.9149944782,8.2643971749,1.0003573519,-0.0767475049
1784623590.9479944706,9.4218916924,0.9347525424,-0.3623455523
1784623590.9809944630,10.5397643835,0.7643801757,-0.6461610226
1784623591.0139944553,11.4453456194,0.4805677711,-0.8756407273
1784623591.0469944477,11.9366651521,0.1096984215,-0.9910520290
1784623591.0799944401,11.8639676239,-0.2839994986,-0.9547033824
1784623591.1129944324,11.2093854433,-0.6231321002,-0.7767750602
1784623591.1459944248,10.1044612962,-0.8553509649,-0.5107937407
1784623591.1789944172,8.7812271167,-0.9719664018,-0.2211102548
1784623591.2119944096,7.4726834273,-0.9960469966,0.0461467373
1784623591.2449944019,6.3406837195,-0.9597199184,0.2710095683
1784623591.2779943943,5.4694270923,-0.8888600275,0.4524156148
1784623591.3109943867,4.8836671419,-0.7986604675,0.5976207256
1784623591.3439943790,4.5724076273,-0.6954910838,0.7151345096
1784623591.3769943714,4.5121930213,-0.5800213263,0.8115656395
1784623591.4099943638,4.6821941876,-0.4495701439,0.8904100089
1784623591.4429943562,5.0701295797,-0.2996867367,0.9513830473
1784623591.4759943485,5.6717594381,-0.1255251644,0.9896867597
1784623591.5089943409,6.4854680312,0.0762784830,0.9950796359
1784623591.5419943333,7.5015458416,0.3043883047,0.9511913429
1784623591.5749943256,8.6848296687,0.5475493218,0.8365508967
1784623591.6079943180,9.9503465829,0.7780757047,0.6302053110
1784623591.6409943104,11.1398862887,0.9485797567,0.3248222685
1784623591.6739943027,12.0273295414,1.0014780710,-0.0553189900
1784623591.7069942951,12.3795562223,0.8971391036,-0.4459142296
1784623591.7399942875,12.0553358732,0.6455235540,-0.7631779228
1784623591.7729942799,11.0942941021,0.3092875654,-0.9480584129
1784623591.8059942722,9.7153299412,-0.0321737350,-0.9951585758
1784623591.8389942646,8.2039325039,-0.3235814179,-0.9409793954
1784623591.8719942570,6.7987540647,-0.5460111161,-0.8317820438
1784623591.9049942493,5.6452837498,-0.7052108389,-0.7020326531
1784623591.9379942417,4.8008932715,-0.8159311817,-0.5698970508
1784623591.9709942341,4.2637026518,-0.8923880797,-0.4413023031
1784623592.0039942265,4.0052385188,-0.9447272170,-0.3152401951
1784623592.0369942188,3.9939558140,-0.9785545544,-0.1875493142
1784623592.0699942112,4.2071969489,-0.9953504749,-0.0530584924
1784623592.1029942036,4.6350141593,-0.9927256372,0.0931929755
1784623592.1359941959,5.2788605635,-0.9642151272,0.2548571005
1784623592.1689941883,6.1459204481,-0.8987924303,0.4325257091
1784623592.2019941807,7.2379310319,-0.7808467941,0.6205845902
1784623592.2349941730,8.5319165909,-0.5923576412,0.8023149528
1784623592.2679941654,9.9502359681,-0.3201835306,0.9445850675
1784623592.3009941578,11.3267051518,0.0294044537,0.9976629776
1784623592.3339941502,12.4013265293,0.4137988683,0.9099649576
1784623592.3669941425,12.8816573844,0.7522320973,0.6614479651
1784623592.3999941349,12.5691120915,0.9591779349,0.2938331664
1784623592.4329941273,11.4939366949,0.9981758013,-0.1023809056
1784623592.4659941196,9.9155275168,0.8997308299,-0.4420270620
1784623592.4989941120,8.1799990640,0.7282962803,-0.6862946757
1784623592.5319941044,6.5775529220,0.5403079372,-0.8403173085
1784623592.5649940968,5.2737373042,0.3662215624,-0.9281955089
1784623592.5979940891,4.3207827005,0.2149805250,-0.9735837905
1784623592.6309940815,3.7030068699,0.0842197732,-0.9929051441
1784623592.6639940739,3.3779647099,-0.0325580609,-0.9955134688
1784623592.6969940662,3.3023919072,-0.1424653349,-0.9855073202
1784623592.7299940586,3.4451501726,-0.2518491644,-0.9631996165
1784623592.7629940510,3.7918189348,-0.3657837191,-0.9258768018
1784623592.7959940434,4.3444925473,-0.4876403002,-0.8679215735
1784623592.8289940357,5.1182687419,-0.6181395448,-0.7805327704
1784623592.8619940281,6.1337206809,-0.7532812257,-0.6515427532
1784623592.8949940205,7.4026401805,-0.8806237387,-0.4664487721
1784623592.9279940128,8.9027066963,-0.9742508342,-0.2127984490
1784623592.9609940052,10.5361027516,-0.9916813615,0.1089886367
1784623592.9939939976,12.0809030079,-0.8813438269,0.4676806399
1784623593.0269939899,13.1937063290,-0.6110123185,0.7887432190
1784623593.0599939823,13.5156954745,-0.2086273364,0.9759974292
1784623593.0929939747,12.8521724075,0.2297251232,0.9725974720
1784623593.1259939671,11.3403400746,0.5948911735,0.8054000572
1784623593.1589939594,9.3778320400,0.8329593508,0.5587238566
1784623593.1919939518,7.3844832888,0.9549609631,0.3107662264
1784623593.2249939442,5.6528249342,0.9997012903,0.1013142966
1784623593.2579939365,4.3123192538,1.0030506086,-0.0619999094
1784623593.2909939289,3.3705790479,0.9874750792,-0.1869634127
1784623593.3239939213,2.7761516753,0.9637678321,-0.2850234837
1784623593.3569939137,2.4640202423,0.9357267098,-0.3664746427
1784623593.3899939060,2.3787308318,0.9035062039,-0.4394181485
1784623593.4229938984,2.4832213562,0.8652596788,-0.5099256871
1784623593.4559938908,2.7607816608,0.8176835977,-0.5823893009
1784623593.4889938831,3.2141338614,0.7559411641,-0.6596946511
1784623593.5219938755,3.8633467356,0.6732308594,-0.7429455734
1784623593.5549938679,4.7424475561,0.5602435691,-0.8303861089
1784623593.5879938602,5.8924472149,0.4050469878,-0.9150192970
1784623593.6209938526,7.3456074030,0.1947289623,-0.9804647947
1784623593.6539938450,9.0927920036,-0.0784900259,-0.9956609273
1784623593.6869938374,11.0267141607,-0.4031764857,-0.9130926629
1784623593.7199938297,12.8698650954,-0.7279719618,-0.6831241918
1784623593.7529938221,14.1571267900,-0.9545991409,-0.2954606939
1784623593.7859938145,14.3949834891,-0.9833271556,0.1779996776
1784623593.8189938068,13.3682866624,-0.7984086689,0.6009136430
1784623593.8519937992,11.3456155474,-0.4898250605,0.8704706418
1784623593.8849937916,8.8931229207,-0.1743588659,0.9836783095
1784623593.9179937840,6.5425405165,0.0801955254,0.9965959433
1784623593.9509937763,4.5999870996,0.2608706071,0.9658119415
1784623593.9839937687,3.1512611923,0.3813599708,0.9253256246
1784623594.0169937611,2.1520424410,0.4603207908,0.8890990330
1784623594.0499937534,1.5091042358,0.5128955089,0.8602181122
1784623594.0829937458,1.1282254977,0.5496469958,0.8374739213
1784623594.1159937382,0.9335953540,0.5776647205,0.8185362291
1784623594.1489937305,0.8719064754,0.6017100923,0.8011035724
1784623594.1819937229,0.9105812811,0.6250428512,0.7831281036
1784623594.2149937153,1.0345450245,0.6500134413,0.7626827680
1784623594.2479937077,1.2433631648,0.6784880525,0.7376964172
1784623594.2809937000,1.5495342825,0.7121128360,0.7056095148
1784623594.3139936924,1.9782251839,0.7523857443,0.6629272607
1784623594.3469936848,2.5683200272,0.8004436298,0.6046164664
1784623594.3799936771,3.3741688275,0.8563329499,0.5233080764
1784623594.4129936695,4.4662273917,0.9172763180,0.4084126692
1784623594.4459936619,5.9259152683,0.9740726536,0.2457783086
1784623594.4789936543,7.8237708708,1.0046734044,0.0200055793
1784623594.5119936466,10.1605420304,0.9659123858,-0.2754612878
1784623594.5449936390,12.7511300853,0.7928387380,-0.6136489889
1784623594.5779936314,15.0774973129,0.4312736145,-0.9018466180
1784623594.6109936237,16.2913193205,-0.0826057894,-0.9939789919
1784623594.6439936161,15.6796963173,-0.5818545316,-0.8096516604
1784623594.6769936085,13.2940934715,-0.8934084511,-0.4438371929
1784623594.7099936008,9.9573928372,-0.9952760588,-0.0736126238
1784623594.7429935932,6.6241581318,-0.9785069990,0.1983788545
1784623594.7759935856,3.8428544073,-0.9303541716,0.3621218457
1784623594.8089935780,1.7606531741,-0.8937818833,0.4446158340
1784623594.8419935703,0.2966301387,-0.8792053549,0.4731670971
1784623594.8749935627,-0.7160769058,-0.8834581411,0.4657154799
1784623594.9079935551,-1.4437487888,-0.9003779759,0.4326202995
1784623594.9409935474,-2.0225812539,-0.9244056939,0.3791940576
1784623594.9739935398,-2.5581518875,-0.9510602768,0.3071773616
1784623595.0069935322,-3.1333155119,-0.9762293241,0.2156122361
1784623595.0399935246,-3.8166405105,-0.9949270377,0.1014993452
1784623595.0729935169,-4.6684206687,-0.9996243780,-0.0393922285
1784623595.1059935093,-5.7416101997,-0.9781428582,-0.2109346299
1784623595.1389935017,-7.0737706115,-0.9114615907,-0.4131586748
1784623595.1719934940,-8.6647709629,-0.7731411322,-0.6354050059
1784623595.2049934864,-10.4356375202,-0.5348626722,-0.8459060950
1784623595.2379934788,-12.1723042650,-0.1846290977,-0.9838444796
1784623595.2709934711,-13.4985543510,0.2431717466,-0.9717463213
1784623595.3039934635,-13.9795072959,0.6514038662,-0.7636747225
1784623595.3369934559,-13.3580603791,0.9229746865,-0.3987791158
1784623595.3699934483,-11.7444180387,1.0061998225,0.0098215952
1784623595.4029934406,-9.5836089515,0.9404716900,0.3565112306
1784623595.4359934330,-7.3782882987,0.8044195304,0.6011139696
1784623595.4689934254,-5.4637558677,0.6596930319,0.7553096748
1784623595.5019934177,-3.9815649796,0.5346295453,0.8471291305
1784623595.5349934101,-2.9345379649,0.4348555571,0.9012466525
1784623595.5679934025,-2.2571322737,0.3561773453,0.9341960988
